Date,Apple,Amazon,Dell,Facebook,Google,LinkedIn,Microsoft,Netflix,Twitter,VMWare
2011-11-25,47.551080999999996,182.399994,13.755720000000002,,281.219276,63.080002,21.296994,9.122857000000002,,89.370003
2011-11-23,47.99838,188.990005,13.833110000000001,,284.77072400000003,66.0,21.445985999999998,9.785714,,90.760002
2011-11-22,49.243495,192.33999599999999,14.34581,,289.710772,68.690002,21.726441,10.064285,,92.5
2011-11-21,48.262572999999996,189.25,14.3845,,290.18032,70.0,21.910489000000002,10.638572,,94.760002
2011-11-18,49.038156,197.139999,14.413520000000002,,297.143366,72.0,22.173414,11.151428,,93.849998
2011-11-17,49.361205,204.520004,14.432870000000001,,300.13538900000003,74.91999799999999,22.383755999999998,10.922857,,97.839996
2011-11-16,50.323815,211.99000499999997,14.63601,,305.43010699999996,71.559998,22.848257,11.597142999999999,,101.110001
2011-11-15,50.854818,217.830002,15.11969,,307.972565,74.860001,23.435457999999997,12.325714,,103.25
2011-11-14,49.603165000000004,218.92999300000002,14.81981,,306.194317,78.489998,23.277701999999998,12.245714,,102.589996
2011-11-11,50.304195,217.38999900000002,14.84883,,303.87163799999996,79.010002,23.408182999999998,12.535714,,100.66999799999999
2011-11-10,50.382670000000005,210.789993,14.47156,,297.24327999999997,76.949997,22.860166,12.16,,97.190002
2011-11-09,51.698409000000005,211.22000099999997,14.31679,,300.17535499999997,75.82,22.790576,12.578571,,96.910004
2011-11-08,53.130552,217.99000499999997,15.08099,,305.864648,78.699997,23.62565,12.924286,,100.769997
2011-11-07,52.280423,217.0,15.0423,,303.861662,80.18,23.312496,12.975715,,99.589996
2011-11-04,52.347125,216.479996,14.8585,,297.772746,82.370003,22.834069,12.86,,100.32
2011-11-03,52.717259,218.289993,15.15838,,298.452066,87.5,23.077633,13.184285999999998,,100.190002
2011-11-02,51.976991999999996,215.61999500000002,14.94556,,292.118369,84.5,22.6253,11.912857,,97.190002
2011-11-01,51.859282,212.100006,14.63601,,289.03647,88.900002,22.607903,11.441428,,96.07
2011-10-31,52.940909,213.50999500000003,15.29381,,296.024487,89.900002,23.164619000000002,11.725715,,97.75
2011-10-28,52.963142000000005,217.32000699999998,15.77749,,299.77074300000004,93.93,23.469073,12.02,,100.08000200000001
2011-10-27,52.929139,206.779999,15.78716,,299.03646200000003,87.230003,23.703938,11.551428999999999,,99.400002
2011-10-26,52.394211,198.399994,15.39055,,292.862626,84.43,23.129825,11.342857,,96.730003
2011-10-25,52.024077,227.149994,15.10034,,291.289223,86.839996,23.321195,11.052857000000001,,95.699997
2011-10-24,53.070391,237.61000099999998,15.1874,,297.912594,92.410004,23.651747,16.977142,,97.690002
2011-10-21,51.383209,234.77999900000003,14.742420000000001,,294.950561,87.550003,23.62565,16.719998999999998,,95.82
2011-10-20,51.702335,233.61000099999998,14.558620000000001,,291.54395,86.07,23.521266,15.925714000000001,,95.190002
2011-10-19,52.135245,231.52999900000003,15.380870000000002,,290.060424,87.129997,23.599553,15.631429,,93.800003
2011-10-18,55.22449,243.88000499999998,15.835529999999999,,294.960537,87.620003,23.75613,15.962857000000001,,96.860001
2011-10-17,54.930216,242.330002,15.44859,,290.91457,85.07,23.469073,16.761429,,89.519997
2011-10-14,55.1931,246.710007,16.077370000000002,,295.544962,90.309998,23.721335999999997,16.577143,,93.08000200000001
2011-10-13,53.418288000000004,236.149994,15.82585,,279.216261,86.220001,23.643048,16.715714000000002,,90.610001
2011-10-12,52.602165,236.809998,15.70977,,273.976503,82.360001,23.451675,16.231428,,89.379997
2011-10-11,52.353663,235.479996,15.651729999999999,,271.319137,75.040001,23.486470999999998,15.522857,,90.279999
2011-10-10,50.852202,231.32000699999998,15.57434,,268.317138,77.150002,23.434279,15.945714,,89.650002
2011-10-07,48.365898,224.74000499999997,14.781120000000001,,257.303137,76.480003,22.834069,16.744286,,87.66999799999999
2011-10-06,49.355973,221.50999500000003,15.0423,,257.098352,77.43,22.912357,17.605715,,89.160004
2011-10-05,49.471067,219.5,14.87785,,252.098341,75.690002,22.520915,17.108572,,85.43
2011-10-04,48.71903,212.5,14.0556,,250.69973399999998,75.589996,22.042488,16.414285999999997,,81.550003
2011-10-03,48.993687,211.979996,13.45585,,247.512918,75.610001,21.337894,16.178572,,78.889999
2011-09-30,49.87259,216.229996,13.678339999999999,,257.263172,78.08000200000001,21.651046,16.181429,,80.379997
2011-09-29,51.082392999999996,222.440002,14.3845,,263.48697999999996,79.610001,22.138174,16.17,,83.059998
2011-09-28,51.924675,229.710007,14.413520000000002,,264.156294,77.300003,22.251256,18.162857000000002,,84.220001
2011-09-27,52.218952,224.210007,14.674710000000001,,269.401071,80.550003,22.329545,18.212856,,86.470001
2011-09-26,52.730338,229.850006,14.26842,,265.679785,78.699997,22.129475,18.888571,,88.120003
2011-09-23,52.878128000000004,223.61000099999998,13.92985,,262.492954,75.389999,21.798924,18.48,,85.599998
2011-09-22,52.553774,223.229996,13.542910000000001,,260.070362,76.07,21.798924,18.361429,,83.0
2011-09-21,53.903518999999996,231.86999500000002,14.210379999999999,,269.331146,78.58000200000001,22.607903,18.357143,,88.139999
2011-09-20,54.074852,233.25,14.394179999999999,,273.042425,80.790001,23.469073,18.575714,,88.809998
2011-09-19,53.836817,241.690002,14.3845,,273.062408,85.760002,23.669143,20.535715,,91.800003
2011-09-16,52.381130999999996,239.30000299999998,14.703729999999998,,273.067396,87.650002,23.590856,22.17,,93.589996
2011-09-15,51.394978,226.77999900000003,14.810139999999999,,271.00945,87.58000200000001,23.477772,24.178572,,94.699997
2011-09-14,50.916289,222.57000699999998,14.37483,,265.769692,87.550003,23.051536,29.815714,,93.480003
2011-09-13,50.304195,219.52999900000003,13.9105,,264.49597,87.379997,22.651397,29.821428000000004,,90.910004
2011-09-12,49.6921,216.559998,13.7267,,264.795649,82.779999,22.520915,30.007143,,89.910004
2011-09-09,49.370358,211.38999900000002,13.51389,,262.16328500000003,82.720001,22.390435,29.138571000000002,,87.989998
2011-09-08,50.241417999999996,217.25999500000003,13.87181,,267.21325299999995,84.519997,22.807972,30.171428999999996,,90.360001
2011-09-07,50.21395,219.899994,14.07495,,266.748723,85.470001,22.616602,30.857143,,92.029999
2011-09-06,49.665946000000005,216.17999300000002,13.78474,,260.829614,79.139999,22.190366,31.252857000000002,,88.269997
2011-09-02,48.921753,210.0,13.775070000000001,,262.158297,80.269997,22.442626999999998,30.444285999999998,,88.08000200000001
2011-09-01,49.834662,212.539993,14.22005,,265.984484,83.58000200000001,22.799273,33.324287,,92.18
2011-08-31,50.331663,215.229996,14.379660000000001,,270.210264,84.120003,23.138523,33.572857,,94.360001
2011-08-30,51.006534,210.919998,14.37483,,270.080391,87.489998,22.816671,33.754284000000006,,90.709999
2011-08-29,51.003918,206.529999,14.48124,,269.27119799999997,82.540001,22.477423,32.148571000000004,,88.5
2011-08-26,50.168174,199.270004,14.210379999999999,,263.167287,74.610001,21.9642,31.698572,,84.769997
2011-08-25,48.878593,192.029999,13.74605,,259.760676,71.269997,21.372688,30.832857,,80.18
2011-08-24,49.200334999999995,193.729996,14.20071,,261.38405,74.150002,21.659745,30.861428999999998,,83.050003
2011-08-23,48.862898,193.550003,14.20071,,259.151279,78.620003,21.503168,31.362858000000003,,82.0
2011-08-22,46.618551000000004,177.53999299999998,13.56225,,248.836597,74.949997,20.859465,29.315714,,77.83000200000001
2011-08-19,46.564927000000004,178.929993,13.542910000000001,,245.21521,79.029999,20.920355999999998,29.315714,,76.760002
2011-08-18,47.875439,182.520004,13.31171,,252.188248,78.83000200000001,21.459675,31.068571000000002,,79.16999799999999
2011-08-17,49.757497,195.929993,13.736379999999999,,266.309134,81.75,21.9642,33.177143,,88.18
2011-08-16,49.762728,197.679993,15.284139999999999,,269.23123300000003,83.529999,22.051187,34.148571000000004,,92.32
2011-08-15,50.145941,202.949997,14.993929999999999,,278.337143,90.480003,22.051187,35.182858,,94.68
2011-08-12,49.306272,202.300003,14.3845,,281.603875,91.220001,21.696778,34.857143,,90.660004
2011-08-11,48.875977,198.360001,14.2394,,280.784706,88.400002,21.774575,34.732857,,90.25
2011-08-10,47.566776000000004,194.130005,13.204329999999999,,274.231229,84.910004,20.918806,33.202858,,85.309998
2011-08-09,48.916521,205.08999599999999,13.94919,,286.419069,83.470001,22.111696,33.971428,,88.16999799999999
2011-08-08,46.196103,193.699997,13.494539999999999,,272.737727,75.470001,21.160841,32.377144,,83.959999
2011-08-05,48.865514000000005,202.699997,14.5683,,289.231278,91.360001,22.198137,34.444286,,87.279999
2011-08-04,49.355973,201.479996,14.50542,,288.47202599999997,95.519997,22.422885,35.110001000000004,,88.879997
2011-08-03,51.343971,209.960007,15.3712,,300.285244,105.650002,23.27001,37.142857,,97.0
2011-08-02,50.865282,211.69999700000002,15.26479,,295.90459,101.760002,23.16628,36.742859,,95.07
2011-08-01,51.890669,221.32000699999998,15.70977,,303.082428,104.050003,23.572554999999998,37.625713,,99.949997
2011-07-29,51.07062,222.520004,15.70977,,301.543972,101.029999,23.684928,37.998573,,100.339996
2011-07-28,51.245878000000005,223.899994,16.01932,,305.165344,100.629997,23.96154,38.088570000000004,,101.5
2011-07-27,51.346587,222.520004,15.908079999999998,,303.30722599999996,100.550003,23.624419,38.488571,,100.910004
2011-07-26,52.761728000000005,214.17999300000002,16.5562,,310.949593,102.519997,24.272729,38.130001,,106.110001
2011-07-25,52.11955,213.49000499999997,16.570710000000002,,309.18135099999995,100.860001,24.125779,40.218571000000004,,107.75
2011-07-22,51.439448,216.520004,16.48365,,308.806729,102.970001,23.797303,39.511429,,106.720001
2011-07-21,50.653405,213.210007,16.551370000000002,,303.192318,101.690002,23.425604999999997,39.401428,,104.900002
2011-07-20,50.602394,215.55000299999998,16.947979999999998,,297.37814,97.779999,23.391026999999998,40.200001,,105.910004
2011-07-19,49.287960999999996,218.059998,16.85125,,300.974541,100.860001,23.805947,41.041428,,106.019997
2011-07-18,48.889057,211.52999900000003,16.24182,,297.173325,102.440002,22.984754000000002,39.857143,,100.779999
2011-07-15,47.727645,212.86999500000002,16.41594,,298.51201499999996,109.970001,23.148993,40.990002000000004,,102.66999799999999
2011-07-14,46.792503,210.38000499999998,16.14508,,264.206235,103.870003,22.881023000000003,40.945713,,100.550003
2011-07-13,46.825199,213.5,15.9903,,268.861598,107.870003,23.019329,42.675713,,100.279999
2011-07-12,46.266728,211.229996,16.00965,,266.738717,99.5,22.941533,41.610001000000004,,100.400002
2011-07-11,46.299428000000006,212.55000299999998,16.10639,,263.37709,100.709999,23.019329,41.534286,,102.129997
2011-07-08,47.046233,218.27999900000003,16.580389999999998,,265.729727,99.599998,23.27001,42.162857,,105.0
2011-07-07,46.717953,216.74000499999997,16.59006,,273.02743,93.980003,23.140348,41.774284,,102.980003
2011-07-06,46.006456,214.190002,16.3579,,267.41305,93.699997,22.760006,41.565715999999995,,103.93
2011-07-05,45.701719,213.190002,16.42561,,265.954494,90.660004,22.500682,41.375713,,101.269997
2011-07-01,44.894749,209.490005,16.42561,,260.255195,94.540001,22.492038,38.284286,,99.900002
2011-06-30,43.902058000000004,204.490005,16.125729999999997,,252.93749300000002,90.089996,22.474749,37.527142,,100.230003
2011-06-29,43.688871999999996,204.179993,15.8839,,248.536887,87.989998,22.146273,37.848572,,96.82
2011-06-28,43.848434999999995,202.350006,15.487279999999998,,246.57883999999999,85.559998,22.301866,37.869999,,97.18
2011-06-27,43.427291,201.25,15.419570000000002,,241.15925299999998,76.379997,21.783219,37.16,,97.599998
2011-06-24,42.683102000000005,192.550003,15.409889999999999,,237.203209,69.940002,21.005246,36.708572,,94.239998
2011-06-23,43.321354,194.16000400000001,15.73879,,239.87053500000002,70.32,21.290502,36.531428999999996,,95.959999
2011-06-22,42.193948999999996,191.630005,15.68075,,243.262151,66.809998,21.307791,35.522858,,94.269997
2011-06-21,42.545772,194.229996,15.796829999999998,,246.25417400000003,67.809998,21.402877,36.235714,,94.519997
2011-06-20,41.240496,187.720001,15.6614,,242.048362,63.709998999999996,21.152196,35.09,,91.050003
2011-06-17,41.886592,186.369995,15.492120000000002,,242.268141,65.529999,20.970670000000002,35.095715000000006,,90.790001
2011-06-16,42.527460999999995,183.649994,15.47761,,249.935494,68.269997,20.745923,35.614284999999995,,90.459999
2011-06-15,42.735415,185.979996,15.467929999999999,,251.22421200000002,74.620003,20.521175,36.731429999999996,,91.309998
2011-06-14,43.479608,189.96000700000002,15.58885,,253.931504,76.339996,20.936093,37.304287,,94.910004
2011-06-13,42.715798,186.28999299999998,15.26479,,252.11332000000002,75.269997,20.7805,36.745715999999994,,92.82
2011-06-10,42.624247,186.529999,14.96008,,254.500935,72.83000200000001,20.495242,36.945713,,93.459999
2011-06-09,43.355357,189.679993,15.15838,,258.107342,72.010002,20.711345,37.509997999999996,,94.599998
2011-06-08,43.453449,188.050003,15.12936,,259.326105,75.910004,20.694058,37.465714,,92.309998
2011-06-07,43.427291,187.550003,15.380870000000002,,259.256181,77.82,20.797787,37.669998,,94.139999
2011-06-06,44.212027,185.690002,15.385710000000001,,260.270189,83.540001,20.754567,37.512856,,93.150002
2011-06-03,44.918292,188.320007,15.08099,,261.279179,77.91999799999999,20.668125,39.099998,,94.989998
2011-06-02,45.266189000000004,193.649994,15.250279999999998,,263.766677,78.629997,20.936093,38.814285,,97.709999
2011-06-01,45.189023,192.399994,15.08583,,262.53790699999996,77.449997,21.117621,38.18,,95.91999799999999
2011-05-31,45.492455,196.690002,15.555,,264.246201,81.58000200000001,21.61898,38.685715,,97.32
2011-05-27,44.12963,194.130005,15.274460000000001,,260.19025800000003,88.32,21.402877,37.787144,,97.300003
2011-05-26,43.814429,195.0,15.284139999999999,,258.806646,86.370003,21.32508,37.67857,,97.870003
2011-05-25,44.047233,192.259995,15.00361,,259.575874,94.33000200000001,20.910162,37.067142,,96.959999
2011-05-24,43.446912,193.270004,14.94556,,258.871582,95.449997,20.875584,35.371429,,94.650002
2011-05-23,43.735954,196.220001,14.98426,,258.93651800000004,88.300003,20.892873,35.404284999999994,,93.849998
2011-05-20,43.843204,198.649994,15.487279999999998,,261.753685,93.089996,21.169485,35.128571,,95.57
2011-05-19,44.537695,198.800003,15.806510000000001,,265.360092,94.25,21.3683,34.675713,,93.889999
2011-05-18,44.451372,197.08999599999999,16.203120000000002,,264.640806,,21.342368,34.648571000000004,,92.83000200000001
2011-05-17,43.963529,194.809998,15.380870000000002,,264.965487,,21.195418,33.848572,,90.760002
2011-05-16,43.592086,192.509995,15.47761,,258.951482,,21.100332,33.869999,,89.449997
2011-05-13,44.533770000000004,202.559998,15.835529999999999,,264.51093399999996,,21.495373999999998,35.217144,,93.940002
2011-05-12,45.327659999999995,206.070007,16.11606,,267.25820600000003,,21.74442,35.110001000000004,,94.910004
2011-05-11,45.413983,204.380005,16.183770000000003,,267.45800299999996,,21.778772,34.381428,,92.639999
2011-05-10,45.704335,203.940002,15.874220000000001,,271.059392,,22.044995,33.947144,,93.089996
2011-05-09,45.462374,200.800003,15.6614,,268.57189500000004,,22.1824,33.772858,,93.470001
2011-05-06,45.339433,197.600006,15.487279999999998,,267.38309100000004,,22.216753,32.781428999999996,,92.980003
2011-05-05,45.351202,197.110001,15.361529999999998,,266.868589,,22.14805,32.901428,,91.639999
2011-05-04,45.72003,199.970001,15.322829999999998,,267.627841,,22.379920000000002,32.741428000000006,,91.809998
2011-05-03,45.54085,198.449997,15.284139999999999,,266.678769,,22.165224,33.034286,,91.480003
2011-05-02,45.289732,201.190002,14.935889999999999,,269.01145299999996,,22.036407,33.884285,,93.309998
2011-04-29,45.79327,195.809998,14.96491,,271.77867799999996,,22.259691,33.238571,,95.43
2011-04-28,45.351202,195.070007,15.31316,,268.716731,,22.938129999999997,33.481429999999996,,95.769997
2011-04-27,45.795885999999996,196.630005,15.15838,,268.61186000000004,,22.654730999999998,33.708572,,95.66999799999999
2011-04-26,45.831202000000005,182.300003,15.23577,,266.144315,,22.491563,32.701427,,95.260002
2011-04-25,46.169945,185.419998,14.87785,,262.263198,,21.993468,35.952858,,97.849998
2011-04-21,45.86782,185.889999,14.77144,,262.288169,,21.916178,36.031428999999996,,96.809998
2011-04-20,44.783578000000006,183.869995,14.684379999999999,,262.602843,,22.122286,34.918571,,97.900002
2011-04-19,44.188485,178.820007,14.394179999999999,,260.504933,,21.598426999999997,34.507141,,85.970001
2011-04-18,43.402442,178.33999599999999,14.229729999999998,,263.15727999999996,,21.538312,33.332859,,86.5
2011-04-15,42.828276,180.009995,14.432870000000001,,265.08538300000004,,21.78736,33.64143,,85.989998
2011-04-14,43.476991999999996,181.820007,14.461889999999999,,288.966515,,21.830299,33.818573,,86.349998
2011-04-13,43.962219,182.28999299999998,14.91654,,287.85265400000003,,22.010642999999998,34.107143,,87.290001
2011-04-12,43.474376,180.479996,14.22005,,285.020462,,22.019231,33.417141,,84.910004
2011-04-11,43.265112,184.03999299999998,14.123320000000001,,288.397084,,22.311218,32.594284,,82.900002
2011-04-08,43.822277,184.71000700000002,14.0943,,288.791689,,22.388507999999998,33.551429999999996,,82.769997
2011-04-07,44.217259000000006,184.91000400000001,14.355479999999998,,289.710772,,22.500151000000002,33.422855,,80.58000200000001
2011-04-06,44.212027,182.759995,14.29744,,286.803698,,22.457210999999997,34.281428999999996,,79.08000200000001
2011-04-05,44.323199,185.28999299999998,13.958870000000001,,284.26124100000004,,22.139461999999998,34.889998999999996,,78.540001
2011-04-04,44.624015,182.940002,13.78474,,293.546965,,21.94194,34.959998999999996,,78.889999
2011-04-01,45.064776,180.130005,13.87181,,295.60491099999996,,21.881826,34.584286,,81.25
2011-03-31,45.581394,180.130005,14.03626,,293.087424,,21.804535,33.968571000000004,,81.540001
2011-03-30,45.597089000000004,179.419998,14.16201,,290.62985499999996,,21.993468,33.992859,,82.480003
2011-03-29,45.901826,174.619995,14.287770000000002,,290.574925,,21.890414,33.911429999999996,,80.18
2011-03-28,45.833816999999996,169.350006,14.30711,,287.39311200000003,,21.821710999999997,33.902859,,78.839996
2011-03-25,45.977686,170.979996,14.5683,,289.58092999999997,,22.002056,32.85857,,81.040001
2011-03-24,45.118399,171.100006,14.64569,,293.15236,,22.165224,32.732857,,81.43
2011-03-23,44.362437,165.320007,14.58765,,290.789717,,21.933354,32.722858,,76.739998
2011-03-22,44.625324,162.600006,14.23214,,288.372113,,21.727244,31.627142,,76.75
2011-03-21,44.376822,164.520004,14.229729999999998,,287.96254300000004,,21.753007999999998,30.405714,,76.449997
2011-03-18,43.248111,161.820007,14.03626,,280.250221,,21.297852,29.914285999999997,,74.809998
2011-03-17,43.767344,160.970001,13.64931,,280.400077,,21.280676999999997,30.557142,,77.019997
2011-03-16,43.161791,164.699997,13.76056,,278.272207,,21.289266,30.548571000000003,,78.0
2011-03-15,45.17856,165.080002,14.22005,,284.49598399999996,,21.804535,31.015715000000004,,78.75
2011-03-14,46.241879,166.729996,14.48124,,284.71077599999995,,22.062171,28.742857,,80.470001
2011-03-11,46.03654,168.070007,14.781120000000001,,288.067414,,22.053583,29.219998999999998,,83.019997
2011-03-10,45.340739,166.139999,14.742420000000001,,289.860627,,21.821710999999997,28.574285999999997,,82.279999
2011-03-09,46.099317,169.050003,14.92622,,295.589916,,22.233926999999998,27.57,,84.300003
2011-03-08,46.529615,166.889999,15.02392,,295.859637,,22.251103,27.921428999999996,,82.629997
2011-03-07,46.477298,169.080002,14.88752,,295.534986,,22.087934,29.628571,,82.300003
2011-03-04,47.084161,171.669998,15.08825,,300.01050499999997,,22.285455,30.102858,,85.199997
2011-03-03,47.026616,172.78999299999998,15.216420000000001,,304.476047,,22.500151000000002,29.052856,,85.199997
2011-03-02,46.053542,172.020004,14.935889999999999,,300.09542400000004,,22.397097,29.175714000000003,,83.32
2011-03-01,45.686023999999996,169.440002,14.89962,,300.080429,,22.465799,29.232857,,81.66999799999999
2011-02-28,46.196103,173.28999299999998,15.31316,,306.394144,,22.826489000000002,29.524286,,83.650002
2011-02-25,45.535618,177.240005,14.63601,,304.715809,,22.800725,30.348571999999997,,85.589996
2011-02-24,44.845048,177.75,14.558620000000001,,304.106413,,22.989658,30.74,,84.620003
2011-02-23,44.811042,176.679993,14.616670000000001,,305.355165,,22.835077,30.171428999999996,,82.720001
2011-02-22,44.286577,180.419998,14.650520000000002,,304.800728,,22.835077,31.657142999999998,,84.529999
2011-02-18,45.849513,186.5,14.92622,,314.72580800000003,,23.238705,33.644287,,88.739998
2011-02-17,46.861821,187.759995,14.839160000000001,,312.31821099999996,,23.367522,33.661429999999996,,89.849998
2011-02-16,47.493532,186.619995,15.05197,,311.798721,,23.204354000000002,33.959998999999996,,90.760002
2011-02-15,47.071085,189.029999,13.45585,,311.763774,,23.152826,34.398571000000004,,88.870003
2011-02-14,46.976915000000005,190.419998,13.629970000000002,,313.761772,,23.247292,35.364284999999995,,90.870003
2011-02-11,46.672177000000005,189.25,13.51389,,311.9386,,23.264367,33.009997999999996,,89.059998
2011-02-10,46.370052,186.21000700000002,13.3978,,307.912617,,23.477802,31.885714,,89.800003
2011-02-09,46.843509999999995,185.300003,13.45101,,307.942576,,23.879057999999997,31.755714,,88.589996
2011-02-08,46.456375,183.059998,13.41715,,308.881641,,24.143718,31.09,,88.0
2011-02-07,46.022151,176.429993,13.53323,,306.83869100000004,,24.075419,31.145714,,88.660004
2011-02-04,45.318506,175.929993,13.4365,,305.18532700000003,,23.708312,31.438571999999997,,88.5
2011-02-03,44.918292,173.71000700000002,13.34944,,304.770739,,23.605862,30.212856,,88.529999
2011-02-02,45.033386,173.529999,13.2735,,305.69484,,23.853447,30.18,,88.82
2011-02-01,45.126247,172.110001,13.010860000000001,,305.21531600000003,,23.896133,30.414285999999997,,86.709999
2011-01-31,44.379438,169.639999,12.73033,,299.880632,,23.674160999999998,30.582857,,85.519997
2011-01-28,43.958296999999995,171.139999,12.72066,,300.19530699999996,,23.691236,31.139999,,85.790001
2011-01-27,44.888208,184.449997,13.00216,,308.087443,,24.647423999999997,30.124287,,86.339996
2011-01-26,44.971915,175.389999,13.32042,,307.942576,,24.570587,26.147142000000002,,85.559998
2011-01-25,44.651478999999995,176.699997,13.290429999999999,,309.64588100000003,,24.288854,26.677143,,84.279999
2011-01-24,44.134862,176.850006,13.27205,,305.235299,,24.229091,26.280001000000002,,87.730003
2011-01-21,42.731493,177.419998,13.03021,,305.609921,,23.921746,26.012857,,90.660004
2011-01-20,43.510998,181.96000700000002,13.155970000000002,,313.072475,,24.20348,26.428571999999996,,89.309998
2011-01-19,44.316660999999996,186.869995,13.33009,,315.559972,,24.305927,27.267143,,92.860001
2011-01-18,44.55339,191.25,13.63964,,319.496049,,24.468138,27.668571000000004,,96.790001
2011-01-14,45.577467999999996,188.75,13.591270000000002,,311.778769,,24.160792,27.354286,,97.0
2011-01-13,45.211259999999996,185.529999,13.707360000000001,,308.03750099999996,,24.066882,27.355715000000004,,95.5
2011-01-12,45.046465000000005,184.080002,13.92114,,308.127408,,24.374226,26.985714,,95.160004
2011-01-11,44.682869000000004,184.33999599999999,13.620289999999999,,307.697825,,23.998583,26.664285999999997,,95.690002
2011-01-10,44.788809,184.679993,13.55355,,306.798725,,24.092493,26.84,,95.699997
2011-01-07,43.960913,185.490005,13.524529999999999,,307.912617,,24.416914000000002,25.614286,,94.790001
2011-01-06,43.648325,185.860001,13.79442,,306.44408500000003,,24.604736,25.427143,,94.540001
2011-01-05,43.683640000000004,187.419998,13.41715,,304.23129700000004,,23.904671,25.675714000000003,,94.410004
2011-01-04,43.329202,185.009995,13.24061,,300.75975,,23.981507999999998,25.91,,93.16999799999999
2011-01-03,43.104243,184.220001,13.24303,,301.873641,,23.887596,25.487143,,92.970001
2010-12-31,42.187411,180.0,13.1076,,296.688813,,23.827834,25.1,,88.910004
2010-12-30,42.331278999999995,182.75,13.204329999999999,,299.131387,,23.776611,25.685715,,89.75
2010-12-29,42.544465,183.369995,13.204329999999999,,300.200325,,23.879057999999997,25.752857000000002,,89.800003
2010-12-28,42.568008,181.08999599999999,13.24303,,299.161346,,23.913209,26.238571000000004,,90.160004
2010-12-27,42.464684000000005,182.139999,13.32042,,300.88962200000003,,23.964432000000002,25.715714000000002,,91.019997
2010-12-23,42.323432000000004,182.58999599999999,13.33976,,301.813693,,24.160792,26.368571999999997,,88.949997
2010-12-22,42.527460999999995,184.759995,13.42441,,302.44307299999997,,24.066882,26.478571000000002,,88.379997
2010-12-21,42.401903000000004,184.75,13.388129999999999,,301.234286,,23.964432000000002,26.605715000000004,,89.120003
2010-12-20,42.141632,183.28999299999998,12.9238,,297.233273,,23.74246,25.435715,,88.690002
2010-12-17,41.932371,177.580002,13.19466,,295.105404,,23.819297,25.717142000000003,,88.699997
2010-12-16,42.016075,178.03999299999998,12.89478,,295.559957,,23.896133,25.950001,,88.010002
2010-12-15,41.899671000000005,175.570007,12.85609,,294.85566600000004,,23.776611,25.5,,86.120003
2010-12-14,41.890518,173.940002,12.87785,,297.158361,,23.580251,25.492857,,87.57
2010-12-13,42.071008,174.25,12.91897,,297.013494,,23.264367,26.257143,,89.58000200000001
2010-12-10,41.92583,175.619995,13.4365,,295.80969500000003,,23.341204,27.804284999999997,,88.800003
2010-12-09,41.821199,174.850006,13.203370000000001,,295.45505499999996,,23.119232,27.292856,,87.83000200000001
2010-12-08,41.984685,176.28999299999998,13.23335,,294.975531,,23.247292,26.889999,,87.760002
2010-12-07,41.618477,176.770004,13.155970000000002,,293.277214,,22.939947,27.115715,,84.739998
2010-12-06,41.872207,178.050003,13.2527,,288.891602,,22.914335,27.638571000000002,,86.050003
2010-12-03,41.517768,175.679993,13.24303,,286.21428399999996,,23.068008,26.492857,,85.760002
2010-12-02,41.610628999999996,176.529999,13.204329999999999,,285.624871,,22.957020999999997,27.631428000000003,,84.83000200000001
2010-12-01,41.381747999999995,176.550003,12.97217,,281.893579,,22.231345,28.591428999999998,,83.959999
2010-11-30,40.695104,175.399994,12.78837,,277.577891,,21.565428,29.414285999999997,,81.519997
2010-11-29,41.443218,179.490005,13.12695,,290.764746,,21.608114999999998,28.417143,,81.370003
2010-11-26,41.198642,177.199997,13.204329999999999,,294.70581,,21.556891,27.414285999999997,,81.120003
2010-11-24,41.172483,177.25,13.42199,,297.18832000000003,,21.65934,26.967142,,81.610001
2010-11-23,40.378593,168.199997,13.36878,,291.214281,,21.445906,26.815714,,79.089996
2010-11-22,40.984146,170.389999,13.50421,,295.31517599999995,,21.966685000000002,26.902857,,82.139999
2010-11-19,40.117016,164.820007,13.44134,,295.120398,,21.932536,24.719998999999998,,80.900002
2010-11-18,40.339356,164.169998,13.21884,,297.982518,,22.060596,24.047142,,78.949997
2010-11-17,39.302195000000005,158.350006,12.91413,,291.484001,,21.830087,23.811428,,75.510002
2010-11-16,39.444757,157.779999,12.95766,,291.56892,,22.034983999999998,23.628571,,76.620003
2010-11-15,40.157559,158.899994,13.06891,,297.438058,,22.231346,24.042856,,78.739998
2010-11-12,40.287039,165.679993,12.98184,,301.344176,,22.290742,24.714285,,80.989998
2010-11-11,41.414444,170.369995,13.47519,,308.287239,,22.638637,25.02,,83.269997
2010-11-10,41.594934,173.330002,14.016910000000001,,311.12940699999996,,22.859254,25.267143,,83.150002
2010-11-09,41.339894,170.270004,13.939520000000002,,312.098432,,22.867739,24.351429,,80.800003
2010-11-08,41.6721,171.990005,13.82344,,313.072475,,22.748945000000003,24.161428,,80.339996
2010-11-05,41.477224,170.770004,13.98789,,312.228304,,22.782887,24.014286,,77.5
2010-11-04,41.626324,168.929993,14.045929999999998,,311.823723,,23.028958,23.974285000000002,,77.279999
2010-11-03,40.910906,168.470001,14.007229999999998,,309.78074100000003,,22.935620999999998,24.494286,,78.739998
2010-11-02,40.460991,164.610001,13.89599,,307.493041,,23.241089000000002,24.515715,,77.660004
